ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
-	defɑ̃s	difeza	defɛnsa	defezɐ	deːfɛnsam
-	-	difensione	defensjon	dɨfeɪŋsɐ̃ʊ̃	deːfeːnsɪoːnɛm
-	defɑ̃sœʁ	difensore	defensoɾ	dɨfeɪŋsoɹ	deːfeːnsoːrɛm
-	defeʁe	deferire	defeɾiɾ	dɨfɨɾiɹ	deːfɛrrɛ
-	defɛʁ	-	-	-	deːfɪkɛrɛ
-	-	defluire	-	dɨfluiɹ	deːflʊɛrɛ
deformatsje	defɔʁmasjɔ̃	deformatsione	defoɾmaθjon	dɨfuɾəmɐsɐ̃ʊ̃	deːfoːrmaːtɪoːnɛm
-	-	deforme	defoɾme	dɨfɔɾəmɨ	deːfoːrmɛm
-	-	deformita	defoɾmiðad	dɨfuɾəmidadɨ	deːfoːrmɪtaːtɛm
deforma	defɔʁme	deformare	defoɾmaɾ	dɨfuɾəmaɹ	deːfoːrmaːrɛ
-	-	defraudatsione	defɾaʊðaθjon	dɨfɹaʊdɐsɐ̃ʊ̃	deːfraʊdaːtɪoːnɛm
-	deʒeneʁe	-	dexeneɾaɾ	dɨʒɨnɨɾaɹ	deːɡɛnɛraːrɛ
-	deɡʁadasjɔ̃	deɡradatsione	deɣɾaðaθjon	dɨɡɹɐdɐsɐ̃ʊ̃	deːɡradaːtɪoːnɛm
deɡusta	deɡyste	deɡustare	deɣustaɾ	dɨɡuʃtaɹ	deːɡʊstaːrɛ
-	-	-	denostaɾ	duɨʃtaɹ	dɛhɔnɛstaːrɛ
-	deʒɛksjɔ̃	-	-	-	deːjɛktɪoːnɛm
-	deifje	deifikare	deɪfikaɾ	deɪfikaɹ	dɛɪfɪkaːrɛ
zeitate	deite	deita	-	deɪdadɨ	dɛɪtaːtɛm
-	delasjɔ̃	delatsione	delaθjon	dɨlɐsɐ̃ʊ̃	deːlaːtɪoːnɛm
-	delatœʁ	delatore	delatoɾ	dɨlɐtoɹ	deːlaːtoːrɛm
-	-	delɛbile	-	-	deːleːbɪlɛm
-	delɛktasjɔ̃	dilettatsione	delektaθjon	dɨleɪtɐsɐ̃ʊ̃	deːlɛktaːtɪoːnɛm
-	delesjɔ̃	deletsione	-	-	deːleːtɪoːnɛm
-	delibeʁasjɔ̃	deliberatsione	deliβeɾaθjon	dɨlibeɾɐsɐ̃ʊ̃	deːliːbɛraːtɪoːnɛm
-	delibeʁe	deliberare	deliβeɾaɾ	dɨlibɨɾaɹ	deːliːbɛraːrɛ
-	-	delitsia	deliθja	dɨlisjɐ	deːlɪkɪaːs
-	-	delittore	-	-	deːlɪktoːrɛm
-	deli	delitto	delito	delitʊ	deːlɪktʊm
-	delɛ̃kɑ̃s	delinkwɛntsa	delinkwɛnθja	dɨliŋkweɪŋsjɐ	deːlɪŋkwɛntɪam
-	delɛ̃ke	delinkwere	delinkiɾ	dɨliŋkiɹ	deːlɪŋkwɛrɛ
-	-	dileɡware	-	dɨlikwaɹ	deːlɪkwaːrɛ
-	-	delubro	-	dɨlubɹʊ	deːluːbrʊm
dimɨnda	dəmɑ̃de	domandare	demandaɾ	dɨmɐ̃ŋdaɹ	deːmandaːrɛ
-	-	dimentikare	dementaɾ	-	deːmɛntaːrɛ
-	demɛtʁ	-	-	dɨmitiɹ	deːmɪttɛrɛ
-	-	-	-	demʊ	deːmɛrɛ
-	demɔ̃stʁasjɔ̃	dimostratsione	demostɾaθjon	dɨmuŋstɹɐsɐ̃ʊ̃	deːmoːnstraːtɪoːnɛm
demonstra	demɔ̃tʁe	dimostrare	demostɾaɾ	dɨmuŋstɹaɹ	deːmoːnstraːrɛ
-	dəmøʁe	dimorare	demoɾaɾ	dɨmuɾaɹ	deːmɔraːriː
-	-	-	-	dɨmuveɹ	deːmɔweːrɛ
-	demyte	-	demuðaɾ	dɨmudaɹ	deːmuːtaːrɛ
deneɡa	denje	-	deneɣaɾ	dɨnɨɡaɹ	deːnɛɡaːrɛ
denominatsje	denominasjɔ̃	denominatsione	denominaθjon	dɨnuminɐsɐ̃ʊ̃	deːnoːmɪnaːtɪoːnɛm
-	denominatœʁ	denominatore	denominaðoɾ	dɨnuminɐdoɹ	deːnoːmɪnaːtoːrɛm
-	denɔme	denominare	denominaɾ	dɨnuminaɹ	deːnoːmɪnaːrɛ
densitate	dɑ̃site	densita	densiðad	densidadɨ	deːnsɪtaːtɛm
ɨndesa	-	densare	densaɾ	-	deːnsaːrɛ
-	dɑ̃tal	dentale	dental	deɪŋtɑl	dɛntaːlɛm
-	-	dentato	dentaðo	dentadʊ	dɛntaːtʊm
-	-	dentifritʃo	dentifɾiko	dentifɹikʊ	dɛntɪfrɪkɪʊm
-	denydasjɔ̃	denudatsione	denuðaθjon	dɨnudɐsɐ̃ʊ̃	deːnuːdaːtɪoːnɛm
-	-	denudare	denuðaɾ	dɨnudaɹ	deːnuːdaːrɛ
-	denɔ̃sjasjɔ̃	denuntʃatsione	denunθjaθjon	dɨnũŋsiɐsɐ̃ʊ̃	deːnʊntɪaːtɪoːnɛm
-	depaʁtiʁ	-	depaɾtiɾ	-	deːpartiːrɛ
depinde	depɑ̃dʁ	dipɛndere	dependeɾ	dɨpeɪŋdeɹ	deːpɛndeːrɛ
-	depɛʁdisjɔ̃	deperditsione	-	-	deːpɛrdɪtɪoːnɛm
-	depeʁiʁ	deperire	despeɾeθeɾ	dɨpɨɾɨseɹ	deːpɛriːrɛ
-	depʁisjɔ̃	deperitsione	-	-	deːpɛrɪtɪoːnɛm
-	deploʁe	deplorare	deploɾaɾ	-	deːploːraːrɛ
depune	-	depɔrre	deponeɾ	dɨpoɹ	deːpoːnɛrɛ
-	depɔʁte	deportare	depoɾtaɾ	dɨpuɾətaɹ	deːpɔrtaːrɛ
-	depʁedasjɔ̃	depredatsione	-	-	deːpraɪdaːtɪoːnɛm
-	-	depredare	depɾeðaɾ	dɨpɹɨdaɹ	deːpraɪdaːriː
-	-	deprekare	depɾekaɾ	-	deːprɛkaːriː
deprinde	-	disprɛndere	depɾeendeɾ	dɨpɹieɪŋdeɹ	deːprɛhɛndɛrɛ
-	depʁime	deprimere	depɾimiɾ	dɨpɹimiɹ	deːprɪmɛrɛ
-	depyʁe	depurare	depuɾaɾ	dɨpuɾaɹ	deːpuːraːrɛ
-	-	-	deɾelinkiɾ	-	deːrɛlɪŋkwɛrɛ
-	deʁizjɔ̃	derizione	-	-	deːriːsɪoːnɛm
-	deʁizwaʁ	derizɔrio	-	-	deːriːsoːrɪʊm
deʃtiŋdʒe	dɛsɑ̃dʁ	diʃɛndere	desθendeɾ	-	deːskɛndɛrɛ
-	-	diʃezo	-	-	deːskeːnsʊm
-	dekʁiʁ	deskrivere	deskɾiβiɾ	deʃkɹɨveɹ	deːskriːbɛrɛ
deskriptsje	dɛskʁipsjɔ̃	deskritsione	deskɾipθjon	deʃkɹisɐ̃ʊ̃	deːskriːptɪoːnɛm
-	-	-	desekaɾ	-	deːsɛkaːrɛ
-	dezɛʁsjɔ̃	dizertsione	deseɾθjon	dɨzɨɾəsɐ̃ʊ̃	deːsɛrtɪoːnɛm
deʃert	dezɛʁ	dezɛrto	desjeɾto	dɨzɛɾətʊ	deːsɛrtʊm
-	dɛsɛʁviʁ	-	-	-	deːsɛrwiːrɛ
-	dɛsikasjɔ̃	dissekkatsione	desekaθjon	dɨsɨkɐsɐ̃ʊ̃	deːsɪkkaːtɪoːnɛm
-	dɛseʃe	dissekkare	desekaɾ	dɨsɨkaɹ	deːsɪkkaːrɛ
deʃideɾa	deziʁe	deziderare	deseaɾ	dɨzɨʒaɹ	deːsiːdɛraːrɛ
-	-	dezidia	desiðja	dɨzidjɐ	deːsɪdɪam
-	-	-	desiɡnaθjon	-	deːsɪŋnaːtɪoːnɛm
desemna	-	-	-	dɨzɨɲaɹ	deːsɪŋnaːrɛ
-	dezinɑ̃s	dezinɛntsa	-	-	deːsɪnɛntɪam
-	deziste	-	desistiɾ	dɨziʃtiɹ	deːsɪstɛrɛ
-	dezolasjɔ̃	dezolatsione	desolaθjon	dɨzulɐsɐ̃ʊ̃	deːsoːlaːtɪoːnɛm
-	dezole	dezolare	desolaɾ	-	deːsoːlaːrɛ
-	-	dispettare	despetʃaɾ	dɨʃpeɪtaɹ	deːspɛktaːrɛ
-	-	disperatsione	desespeɾaθjon	dɨzɨʃpeɾɐsɐ̃ʊ̃	deːspeːraːtɪoːnɛm
-	dezɛspeʁe	disperato	despeɾaðo	dɨʃpɨɾadʊ	deːspeːraːtʊm
despeɾa	-	disperare	despeɾaɾ	-	deːspeːraːrɛ
-	-	-	despondeɾ	-	deːspɔndeːrɛ
-	-	dispozare	desposaɾ	dɨʃpuzaɹ	deːspoːnsaːrɛ
-	distile	distillare	destilaɾ	dɨʃtilaɹ	deːstɪllaːrɛ
-	dɛstinasjɔ̃	-	destinaθjon	-	deːstɪnaːtɪoːnɛm
destina	dɛstine	destinare	destinaɾ	dɨʃtinaɹ	deːstɪnaːrɛ
-	dɛstitye	destituire	destitwiɾ	dɨʃtituiɹ	deːstɪtʊɛrɛ
-	-	distrutsione	destɾukθjon	deʃtɹuisɐ̃ʊ̃	deːstrʊktɪoːnɛm
distrudʒe	detʁyiʁ	distrudʒʒere	destɾuiɾ	deʃtɹuiɹ	deːstrʊɛrɛ
-	dezyltwaʁ	dezultɔrio	-	dɨzuwtɔɾjʊ	deːsʊltoːrɪʊm
-	-	dezumere	-	dɨzumiɹ	deːsuːmɛrɛ
detekta	detɛktɛʁdytʃ	-	detektaɾ	dɨtɛtaɹ	deːtɛɡɛrɛ
detentsjune	detɑ̃sjɔ̃	detentsione	detenθjon	dɨteɪŋsɐ̃ʊ̃	deːtɛntɪoːnɛm
-	detɛʁʒe	detɛrdʒere	deteɾxeɾ	-	deːtɛrɡeːrɛ
-	deteʁjoʁasjɔ̃	deterioratsione	deteɾjoɾaθjon	dɨtɨɾiuɾɐsɐ̃ʊ̃	deːtɛrɪoːraːtɪoːnɛm
-	-	determinatsione	deteɾminaθjon	-	deːtɛrmɪnaːtɪoːnɛm
-	detɛʁmine	determinare	deteɾminaɾ	dɨtɨɾəminaɹ	deːtɛrmɪnaːrɛ
-	detɛstasjɔ̃	detestatsione	detestaθjon	dɨtɨʃtɐsɐ̃ʊ̃	deːtɛstaːtɪoːnɛm
-	detɛste	detestare	detestaɾ	dɨtɨʃtaɹ	deːtɛstaːriː
detsine	detniʁ	detenɛre	deteneɾ	dɨteɹ	deːtɪneːrɛ
-	-	detrarre	detɾaeɾ	dɨtɹɐiɹ	deːtrahɛrɛ
zeu	dø	dio	djos	deʊʃ	dɛʊm
devenʲi	dəvniʁ	divenire	deβeniɾ	dɨviɹ	deːwɛniːrɛ
-	devjasjɔ̃	devjatsione	-	-	deːwɪaːtɪoːnɛm
-	devje	devjare	desβjaɾ	-	deːwɪaːrɛ
-	-	devolvere	deβolβeɾ	dɨvulveɹ	deːwɔlwɛrɛ
-	devoʁasjɔ̃	divoratsione	deβoɾaθjon	dɨvuɾɐsɐ̃ʊ̃	deːwɔraːtɪoːnɛm
-	-	-	-	dɨvutɐsɐ̃ʊ̃	deːwoːtaːtɪoːnɛm
-	devwe	-	deβoβeɾ	-	deːwɔweːrɛ
dekstru	dɛkstʁ	dɛstro	djestɾo	dɛʃtɹʊ	dɛkstrʊm
deksteɾitate	dɛksteʁite	desterita	desteɾiðad	dɨʃtɨɾidadɨ	dɛkstɛrɪtaːtɛm
-	djabolik	djabɔliko	djaβoliko	-	dɪabɔlɪkʊm
-	-	djavolo	djaβlo	diabʊ	dɪabɔlʊm
djalekt	djalɛkt	djalɛtto	djalekto	diɐlɛtʊ	dɪalɛktɔn
-	-	-	djaɾjo	-	dɪaːrɪʊm
-	-	dikatʃe	dikaθ	dikaʃ	dɪkaːkɛm
-	disjɔ̃	-	-	-	dɪkɪoːnɛm
zitʃe	diʁ	dire	deθiɾ	dikaɹ	diːkɛrɛ
-	diktamɛn	-	diktamen	-	dɪktaːmɛn
-	-	dittamo	-	-	dɪktamnʊm
diktsie	diksjɔ̃	ditsione	dikθjon	disɐ̃ʊ̃	dɪktɪoːnɛm
-	di	detto	ditʃo	ditʊ	dɪktʊm
-	difamatwaʁ	diffamatɔrio	difamatoɾjo	difɐmɐtɔɾjʊ	dɪffaːmaːtoːrɪʊm
defəima	difame	diffamare	difamaɾ	difɐmaɹ	dɪffaːmaːrɛ
-	difeʁe	differire	difeɾiɾ	difɨɾiɹ	dɪffɛrrɛ
-	defjɑ̃s	-	-	-	dɪffiːdɛntɪam
-	diflye	-	difluiɾ	difluiɹ	dɪfflʊɛrɛ
-	difɔ̃dʁ	diffondere	difundiɾ	difũŋdiɹ	dɪffʊndɛrɛ
-	diʒɛstif	didʒestivo	dixestiβo	diʒɨʃtivʊ	diːɡɛstiːwʊm
didʒital	diʒital	didʒitale	dixital	diʒitɑl	dɪɡɪtaːlɛm
-	-	didʒitare	dixitaɾ	diʒitaɹ	dɪɡɪtaːrɛ
-	-	deɲatsione	diɡnaθjon	diɡnɐsɐ̃ʊ̃	dɪŋnaːtɪoːnɛm
-	dɛɲe	deɲare	diɡnaɾ	diɡnaɹ	dɪŋnaːrɛ
-	-	dilatʃerar	dilaθeɾaɾ	dilɐsɨɾaɹ	diːlakɛraːrɛ
-	-	diletsione	-	-	diːleːktɪoːnɛm
-	diliʒɑ̃s	-	dilixɛnθja	-	diːlɪɡɛntɪam
-	-	dilidʒere	-	-	diːlɪɡɛrɛ
-	dilye	diluire	diluiɾ	diluiɹ	diːlʊɛrɛ
-	-	-	dimanaɾ	dimɐnaɹ	diːmaːnaːrɛ
-	dimɑ̃sjɔ̃	dimensione	dimensjon	dimeɪŋsɐ̃ʊ̃	diːmɛnsɪoːnɛm
-	dimidje	-	-	-	diːmɪdɪʊm
-	diminye	diminuire	disminwiɾ	diminuiɹ	diːmɪnʊɛrɛ
-	-	dimettere	dimitiɾ	-	diːmɪttɛrɛ
-	-	dioniziako	djonisiako	-	dɪɔnysɪakʊm
-	diftɔ̃ɡ	dittɔŋɡo	dipptoŋɡo	ditoŋɡʊ	dɪpʰtʰɔŋɡʊm
diɾektsie	diʁɛksjɔ̃	diretsione	diɾekθjon	diɾɨsɐ̃ʊ̃	diːreːktɪoːnɛm
-	dʁwatyʁ	-	deɾetʃuɾa	diɾeɪtuɾɐ	diːrɛktuːram
-	diʁime	dirimere	diɾimiɾ	diɾimiɹ	dɪrɪmɛrɛ
-	deʁɔ̃pʁ	dirompere	-	-	diːrʊmpɛrɛ
-	dəʁye	-	deruiɾ	dɨʁuiɹ	diːrʊɛrɛ
-	dis	-	-	-	diːtɛm
deskəltsa	deʃose	diskaltsare	deskalθaɾ	dɨʃkɑlsaɹ	dɪskalkɛaːrɛ
distʃerne	disɛʁne	diʃɛrnere	disθeɾniɾ	disɨɾəniɹ	dɪskɛrnɛrɛ
destʃiŋdʒe	-	diʃindʒere	desθeɲiɾ	-	dɪskɪŋɡɛrɛ
deskopeɾʲi	dekuvʁiʁ	diskoprire	deskuβɾiɾ	dɨʃkubɹiɹ	dɪskɔɔpɛriːrɛ
-	-	diskrepantsa	diskɾepanθja	diʃkɹɨpɐ̃ŋsjɐ	dɪskrɛpantɪam
-	-	diskrepare	diskɾepaɾ	-	dɪskrɛpaːrɛ
diskretsje	diskʁesjɔ̃	diskretsione	diskɾeθjon	diʃkɹɨsɐ̃ʊ̃	dɪskreːtɪoːnɛm
-	diskʁiminasjɔ̃	diskriminatsione	diskɾiminaθjon	diʃkɹiminɐsɐ̃ʊ̃	dɪskriːmɪnaːtɪoːnɛm
-	-	diskɔrrere	diskuriɾ	diʃkuʁeɹ	dɪskʊrrɛrɛ
diskursiv	diskyʁsif	diskorsivo	diskuɾsiβo	diʃkuɾəsivʊ	dɪskʊrsiːwʊm
-	-	-	diskuɾso	diʃkuɾəsʊ	dɪskʊrsʊm
-	dizɛʁ	dizɛrto	diseɾto	dizɛɾətʊ	dɪsɛrtʊm
-	-	-	desetʃaɾ	-	dɪsɪɛktaːrɛ
-	-	-	-	diʃpɐɹ	dɪsparɛm
dispəɾea	dispaʁɛtʁ	disparire	-	-	dɪspareːrɛ
-	-	-	dispaɾaɾ	diʃpɐɾaɹ	dɪsparaːrɛ
despərtsʲi	-	dispartire	despaɾtiɾ	diʃpɐɾətiɹ	dɪspartiːrɛ
-	depɑ̃se	dispensare	dispensaɾ	-	dɪspeːnsaːrɛ
-	-	dispɛrdere	-	-	dɪspɛrdɛrɛ
-	dɛspeʁiʁ	disperire	despeɾeθeɾ	-	dɪspɛriːrɛ
-	dispɛʁse	dispɛrdʒere	despeɾxiɾ	-	dɪspɛrɡɛrɛ
-	deplwaje	dispjeɡare	despleɣaɾ	deʃpɹɨɡaɹ	dɪsplɪkaːrɛ
dispune	dispoze	dispɔrre	disponeɾ	diʃpoɹ	dɪspoːnɛrɛ
-	dispozisjɔ̃	dispozitsione	disposiθjon	-	dɪspɔsɪtɪoːnɛm
-	diskizisjɔ̃	diskwizitsione	diskisiθjon	-	dɪskwiːsiːtɪoːnɛm
diseka	diseke	dissekare	disekaɾ	disɨkaɹ	dɪssɛkaːrɛ
-	disemine	disseminare	diseminaɾ	disɨminaɹ	dɪsseːmɪnaːrɛ
-	-	dissɛnso	disɛnso	-	dɪsseːnsʊm
-	-	-	-	diseɪŋtiɹ	dɪssɛntiːrɛ
-	-	-	diseɾtaθjon	-	dɪssɛrtaːtɪoːnɛm
-	-	dissimile	disimil	disimil	dɪssɪmɪlɛm
-	disimylasjɔ̃	dissimulatsione	-	-	dɪssɪmʊlaːtɪoːnɛm
-	disudʁ	-	-	-	dɪssɔlwɛrɛ
-	disone	dissonare	disonaɾ	disunaɹ	dɪssɔnaːrɛ
-	disyade	dissuadere	diswaðiɾ	disuɐdiɹ	dɪssʊaːdeːrɛ
-	distɑ̃dʁ	distɛndere	distendeɾ	diʃteɪŋdeɹ	dɪstɛndɛrɛ
-	distilasjɔ̃	distillatsione	-	-	dɪstɪllatɪoːnɛm
distinkt	distɛ̃	distinto	distinto	diʃtiŋtʊ	dɪstɪŋktʊm
distiŋdʒe	distɛ̃ɡe	distiŋɡwere	distiŋɡiɾ	diʃtiŋɡwiɹ	dɪstɪŋɡwɛrɛ
destɔartʃe	distɔʁdʁ	distɔrtʃere	destoɾθeɾ	diʃtuɾəseɹ	dɪstɔrkweːrɛ
distorsjune	distɔʁsjɔ̃	distorsione	distoɾsjon	diʃtuɾəsɐ̃ʊ̃	dɪstɔrtɪoːnɛm
distraktsie	distʁaksjɔ̃	distratsione	distɾakθjon	diʃtɹɐsɐ̃ʊ̃	dɪstraktɪoːnɛm
distra	distʁɛʁ	distrarre	distɾaeɾ	diʃtɹɐiɹ	dɪstrahɛrɛ
distribuj	distʁibye	distribuire	distɾiβwiɾ	diʃtɹibuiɹ	dɪstrɪbʊɛrɛ
distrikt	distʁikt	distretto	-	diʃtɹitʊ	dɪstrɪktʊm
-	distyʁbe	disturbare	distuɾβaɾ	diʃtuɾəbaɹ	dɪstʊrbaːrɛ
-	ʒuʁnal	dʒornale	-	diuɾənɑl	dɪʊrnaːlɛm
-	-	divɛrbio	-	-	diːwɛrbɪʊm
-	divɛʁtiʁ	divertire	diβeɾtiɾ	divɨɾətiɹ	diːwɛrtɛrɛ
-	-	-	-	dɨvɐsaɹ	diːweːksaːrɛ
divide	divize	dividere	diβiðiɾ	dividiɹ	diːwɪdɛrɛ
-	divinasjɔ̃	divinatsione	-	-	diːwiːnaːtɪoːnɛm
-	dəvine	divinare	diβinaɾ	ɐdiviɲaɹ	diːwiːnaːrɛ
-	divylɡasjɔ̃	divulɡatsione	diβulɣaθjon	divuwɡɐsɐ̃ʊ̃	diːwʊlɡaːtɪoːnɛm
-	divylɡe	divulɡare	diβulɣaɾ	-	diːwʊlɡaːrɛ
doktor	dɔktœʁ	dottore	doktoɾ	duwtoɹ	dɔktoːrɛm
-	-	dɔʎo	-	-	doːlɪʊm
duɾa	dole	-	dolaɾ	-	dɔlaːrɛ
duɾuɾos	duluʁø	dolorozo	doloɾoso	duluɾozʊ	dɔloːroːsʊm
-	-	dolozita	-	-	dɔloːsɪtaːtɛm
-	-	dolozo	doloso	dulozʊ	dɔloːsʊm
dor	dœj	duɔlo	dwelo	dɔ	dɔlʊm
domestik	domɛstik	domɛstiko	domestiko	dumɛʃtikʊ	dɔmɛstɪkʊm
domitʃiliw	domisil	domitʃilio	domiθiljo	dumisiljʊ	dɔmɪkɪlɪʊm
-	-	domenikale	dominikal	-	dɔmɪnɪkaːlɛm
-	domɛn	dominio	dominjo	duminjʊ	dɔmɪnɪʊm
domina	-	dominare	-	duminaɹ	dɔmɪnaːriː
domn	dɔm	dɔnno	don	doŋ	dɔmɪnʊm
domn	-	-	dweɲo	-	dɔmnʊm
-	-	domare	domaɾ	dumaɹ	dɔmaːrɛ
-	dɔ̃	dono	don	doŋ	doːnʊm
dormita	-	-	doɾmitaɾ	duɾəmitaɹ	dɔrmiːtaːrɛ
dormitor	dɔʁtwaʁ	dormitɔrio	doɾmitoɾjo	duɾəmitɔɾjʊ	dɔrmiːtoːrɪʊm
-	dotasjɔ̃	dotatsione	dotaθjon	-	doːtaːtɪoːnɛm
dota	dwe	dotare	dotaɾ	dutaɹ	doːtaːrɛ
-	-	-	dɾakonθjo	-	drakɔntɪʊm
drapel	dʁapo	drappɛllo	tɾapo	tɹapʊ	drappʊm
-	-	dubbjeta	-	-	dʊbɪɛtaːtɛm
dubjos	-	-	-	-	dʊbɪoːsʊm
-	dybitasjɔ̃	dubitatsione	-	-	dʊbɪtaːtɪoːnɛm
dubita	dute	dubitare	duðaɾ	duvidaɹ	dʊbɪtaːrɛ
dubiw	-	dubbio	duða	dubjʊ	dʊbɪʊm
dukat	dyʃe	dukato	dukaðo	dukadʊ	dʊkaːtʊm
-	-	duetʃɛnto	dosθjɛntos	duzeɪŋtʊʃ	dʊkɛntoːs
-dutʃe	-dyiʁ	-dutʃere	-	-duziɹ	duːkɛrɛ
duʃ	duʃ	dotʃʃa	dutʃa	-	dʊktɪoːnɛm
dukt	-dyi	dɔtto	dukto	dutʊ	dʊktʊm
-	-	dulkamaɾa	dulkamaɾa	-	duːlkamaːram
-	-	-	-	duwsifɨɾʊ	dʊlkɪfɛrʊm
-	dylsifje	doltʃifikare	dulθifikaɾ	duwsifikaɹ	dʊlkɪfɪkaːrɛ
-	-	-	-	duwsilukwʊ	dʊlkɪlɔkwʊm
-	-	-	dulθisono	duwsisunʊ	dʊlkɪsɔnʊm
-	-	doltʃitudine	dulθeðumbɾe	-	dʊlkɪtuːdɪnɛm
dulkɔaɾe	dusœʁ	-	-	-	dʊlkoːrɛm
-	-	duplitʃe	-	-	dʊplɪkɛm
dublu	dubl	doppio	doβlo	dobɹʊ	dʊplʊm
-	dyʁasin	duratʃina	-	duɾazjʊ	duːrakɪnʊm
-	dyʁamɛn	-	-	-	duːraːmɛn
-	-	duratsione	duɾaθjon	duɾɐsɐ̃ʊ̃	duːraːtɪoːnɛm
duɾa	dyʁe	durare	duɾaɾ	duɾaɹ	duːraːrɛ
dur	dyʁ	duro	duɾo	duɾʊ	duːrʊm
-	ivwaʁ	avɔrio	eβoɾeo	-	ɛbɔrɛʊm
-	ivʁɛ	ubriako	embɾiaɣo	eɪmbɹiaɡʊ	eːbrɪaːkʊm
-	ebʁiete	-	-	ebɹiɨdadɨ	eːbrɪɛtaːtɛm
-	ivʁ	ɛbbro	eβɾio	ɛbrjʊ	eːbrɪʊm
-	jɛbl	ebbio	-	ɛbulʊ	ɛbʊlʊm
ivoɾiw	ivwaʁ	avɔrio	eβoɾe	-	ɛbʊr
-	ebyʁneɛ̃	eburnɛo	eβuɾneo	-	ɛbʊrnɛʊm
-	eɡliz	kjɛza	iɣlesja	iɣɾɐʒɐ	ɛkkleːsɪam
eklipsə	eklips	eklissi	eklipse	eklipsɨ	ɛkliːpsɛm
-	ediksjɔ̃	-	-	-	eːdɪktɪoːnɛm
edikt	edi	editto	eðikto	editʊ	eːdɪktʊm
eduka	edyke	edukare	eðukaɾ	edukaɹ	eːduːkɛrɛ
-	efɛktif	-	efektiβo	ifɨtivʊ	ɛffɛktiːwʊm
-	efemine	effeminare	-	-	ɛffeːmɪnaːrɛ
-	-	-	effeɾβeθeɾ	ifɨɾəvɨseɹ	ɛffɛrweːskɛrɛ
-	efikasite	-	efikaθiðad	-	ɛffɪkaːkɪtaːtɛm
-	efikas	effikatʃe	efikaθ	-	ɛffɪkaːkɛm
-	efɛktye	-	efektwaɾ	-	ɛffɪkɛrɛ
-	-	effindʒere	-	-	ɛffɪŋɡɛrɛ
-	eflye	effluire	efluiɾ	ifluiɹ	ɛfflʊɛrɛ
-	-	-	-	ʃfɹɨɡaɹ	ɛffrɪkaːrɛ
-	-	effondere	efundiɾ	ifũŋdiɹ	ɛffʊndɛrɛ
-	-	-	eɣɾesaɾ	-	eːɡrɛdiː
eɡredʒiu	-	eɡredʒo	-	eɡɹɛʒjʊ	eːɡrɛɡɪʊm
-	elasjɔ̃	-	elaθjon	elɐsɐ̃ʊ̃	eːlaːtɪoːnɛm
-	elɛksjɔ̃	eletsione	elekθjon	-	eːleːktɪoːnɛm
-	omɔ̃n	elemɔzina	limosna	ʃmɔlɐ	ɛlɛeːmɔsynam
-	-	-	eleɣante	elɨɡɐ̃ŋtɨ	eːlɛɡantɛm
-	-	elɛnko	elɛnko	eleɪŋkʊ	ɛlɛŋkʰʊm
-	elefɑ̃tɛ̃	elefantino	-	-	ɛlɛpʰantɪnʊm
eleva	elve	elevare	eleβaɾ	elɨvaɹ	eːlɛwaːrɛ
-	elide	elidere	eliðiɾ	-	eːliːdɛrɛ
aledʒe	eliʁ	eledʒʒere	elexiɾ	elɨʒeɹ	eːlɪɡɛrɛ
-	-	eliminatsione	eliminaθjon	eliminɐsɐ̃ʊ̃	eːlɪmɪnaːtɪoːnɛm
-	elimine	eliminare	eliminaɾ	eliminaɹ	eːliːmɪnaːrɛ
-	-	lɛsso	-	-	eːlɪksʊm
-	ɛlips	ellissi	-	-	ɛlliːpsɪn
-	lymiɲɔ̃	lutʃiɲolo	-	-	ɛllykʰnɪʊm
-	elokysjɔ̃	-	-	-	eːlɔkʊtɪoːnɛm
eloŋɡatsje	elɔ̃ɡasjɔ̃	eloŋɡatsione	eloŋɡaθjon	eluŋɡɐsɐ̃ʊ̃	eːlɔŋɡaːtɪoːnɛm
aluŋɡa	elɔ̃ʒe	alluŋɡare	aloŋɡaɾ	ɐluŋɡaɹ	eːlɔŋɡaːrɛ
-	-	elɔkwjo	-	-	eːlɔkwɪʊm
-	elykybʁe	elukubrare	elukuβɾaɾ	elukubɹaɹ	eːluːkʊbraːrɛ
-	elyde	eludere	eluðiɾ	eludiɹ	eːluːdɛrɛ
-	elye	-	eluiɾ	-	eːlʊɛrɛ
-	emasite	ematʃita	emaθja	-	ɛmaːkɪtaːtɛm
-	emɑ̃sipasjɔ̃	emantʃipatsione	emanθipaθjon	emɐ̃ŋsipɐsɐ̃ʊ̃	eːmaŋkɪpaːtɪoːnɛm
-	-	-	embolo	-	ɛmbɔlʊm
-	emɑ̃de	emendare	emendaɾ	emeɪŋdaɹ	eːmɛndaːrɛ
-	emɛʁʒe	emɛrdʒere	emeɾxeɾ	emɨɾəʒiɹ	eːmɛrɡɛrɛ
-	emisjɔ̃	-	-	-	eːmɪssɪoːnɛm
-	emɛtʁ	emettere	emitiɾ	-	eːmɪttɛrɛ
-	emolymɑ̃	emolumento	emolumɛnto	emulumeɪŋtʊ	eːmɔlʊmɛntʊm
-	emuvwaʁ	zmuɔvere	-	-	eːmɔweːrɛ
-	-	-	emulxeɾ	-	eːmʊlɡeːrɛ
