ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
-	excessif	eccessivo	excesivo	excessivo	excessivum
-	exciser	-	-	-	excidere
-	-	eccepire	exceptuar	-	excipere
-	-	-	excisión	-	exci:sio:nem
-	exciter	-	excitar	-	excita:re
-	exclure	escludere	-	excluir	exclu:dere
-	-	-	exclusivo	-	exclu:si:vum
-	excogitation	escogitazione	-	-	exco:gita:tio:nem
-	excogiter	escogitare	-	-	exco:gita:re
scoace	-	-	escocer	-	excoquere
-	excorier	escoriare	escoriar	escoriar	excoria:re
excrement	excrément	escremento	excremento	-	excre:mentum
scure	-	scorrere	escurrir	escorrer	excurrere
excursie	excursion	escursione	excursión	excursão	excursio:nem
scurs	-	scorso	-	-	excursum
-	-	scusazione	excusación	-	excu:sa:tio:nem
scoate	-	escutere	escodar	excutir	excutere
-	exemplaire	-	ejemplar	exemplar	exemplar
exemplar	exemplaire	esemplare	-	exemplar	exempla:rem
ieși	issu	uscire	exir	-	exi:re
-	exercer	esercire	ejercer	exercer	exerce:re
-	-	esercito	ejército	exército	exercitum
-	exfolier	-	exfoliar	-	exfo:lia:re
-	exhaler	esalare	exhalar	-	exha:la:re
-	-	esaurire	exhaurir	exaurir	exhauri:re
-	exhéréder	-	-	-	exhe:re:da:re
-	exhiber	esibire	exhibir	exibir	exhibe:re
-	exhortation	esortazione	exhortación	exortação	exhorta:tio:nem
-	exhorter	esortare	exhortar	exortar	exhorta:ri:
-	exiger	esigere	exigir	exigir	exigere
-	exigu	esiguo	exiguo	exíguo	exiguum
-	-	-	-	exile	exi:lem
-	existence	-	existencia	-	existentiam
-	exister	esistere	existir	-	existere
-	-	esiziale	-	-	exitia:lem
-	-	esizio	-	-	exitium
-	-	esito	éxito	êxito	exitum
-	exoration	-	-	-	exo:ra:tio:nem
-	-	esordire	-	-	exordi:ri:
-	épandre	spandere	expandir	expandir	expandere
-	expédier	spedire	expedir	expedir	expedi:re
-	-	spendere	expender	expender	expendere
-	-	-	explanación	explanação	expla:na:tio:nem
-	-	-	explanar	explanar	expla:na:re
explicație	explication	esplicazione	explicación	explicação	explica:tio:nem
-	-	-	explorador	explorador	explo:ra:to:rem
-	-	-	expoliar	-	expoli:re
expune	exposer	esporre	exponer	expor	expo:nere
-	exportation	esportazione	exportación	exportação	exporta:tio:nem
exprima	exprimer	esprimere	expremir	exprimir	exprimere
-	-	-	-	exprobrar	expro:bra:re
-	-	espugnazione	-	-	expugna:tio:nem
-	-	espugnare	expugnar	expugnar	expugna:re
-	expulser	-	expulsar	-	expulsa:re
-	-	espungere	expungir	expungir	expungere
-	expurgation	espurgazione	-	expurgação	expurga:tio:nem
-	expurger	spurgare	expurgar	-	expurga:re
-	exécration	esecrazione	-	-	exse:cra:tio:nem
-	exécrer	esecrare	execrar	-	exsecra:ri:
execuție	-	-	-	-	exsecu:tio:nem
-	-	esequie	-	exéquias	exsequiam
-	-	esequie	-	-	exsequia:s
-	exécuter	eseguire	ejecutar	-	exsequi:
-	exsiccation	essiccazione	-	-	exsicca:tio:nem
-	-	essiccare	ensecar	exsicar	exsicca:re
exil	exil	esilio	exilio	exílio	exsilium
-	-	sciogliere	-	-	exsolvere
-	-	espettazione	expectación	-	exspecta:tio:nem
expirație	expiration	espirazione	expiración	expiração	exspi:ra:tio:nem
expira	expirer	espirare	expirar	expirar	exspi:ra:re
-	extincteur	-	-	-	exstincto:rem
-	extirpation	estirpazione	extirpación	extirpação	exstirpa:tio:nem
-	extirper	estirpare	extirpar	extirpar	exstirpa:re
usca	essuyer	asciugare	enjugar	enxugar	exsu:ca:re
-	-	esultazione	-	-	exsulta:tio:nem
-	-	-	-	exsurgir	exsurgere
-	extase	estasi	éxtasis	êxtase	extasem
extinde	étendre	estendere	extender	estender	extendere
extensiune	extension	estensione	extensión	extensão	exte:nsio:nem
extensiv	extensif	estensivo	extensivo	extensivo	exte:nsi:vum
-	exténuation	-	-	-	extenua:tio:nem
-	-	estero	-	-	exterum
-	-	-	exterior	exterior	exterio:rem
-	extermination	-	exterminación	exterminação	extermina:tio:nem
stinge	éteindre	estinguere	extinguir	extinguir	extinguere
stoarce	extorquer	estorcere	estorcer	estorcer	extorque:re
extrage	extraire	estrarre	extraer	extrair	extrahere
extraordinar	extraordinaire	straordinario	extraordinario	extraordinário	extra:ordina:rium
-	-	-	-	extremo	extre:mum
strica	-	strigare	-	extricar	extri:ca:re
-	extrinsèque	-	-	extrínseco	extri:nsecum
-	-	-	extrudir	extrudir	extru:dere
-	-	-	estorbar	-	exturba:re
-	exulcération	esulcerazione	exulceración	exulceração	exulcera:tio:nem
-	exultation	esultazione	exultación	exultação	exultatio:nem
exulta	exulter	-	-	-	exulta:re
-	-	-	-	exúvia	exuviam
-	fève	fava	haba	fava	fabam
-	-	favella	fabela	fabela	fa:bellam
faur	-	fabbro	fabro	fabro	fabrum
-	fabrication	fabbricazione	fabricación	fabricação	fa:brica:tio:nem
forja	-	fabbricare	forjar	fabricar	fabrica:re
făuri	-	-	-	-	fabri:re
-	fabulation	-	-	-	fa:bula:tio:nem
-	hâbler	favolare	hablar	falar	fa:bula:ri:
fabulos	fabuleux	favoloso	fabuloso	fabuloso	fa:bulo:sum
-	facétie	facezia	facecia	facécia	face:tiam
-	facétieux	faceto	faceto	faceto	face:tum
-	facial	facciale	facial	facial	facia:lem
-	-	-	haz	face	faciem
facilitate	facilité	facilità	facilidad	facilidade	facilita:tem
-	-	-	-	facinoroso	facinoro:sum
-	-	-	-	facínora	facinus
factor	facteur	fattore	hechor	feitor	facto:rem
-	-	-	-	faculdade	faculta:tem
-	faconde	-	facundia	-	fa:cundiam
-	-	facondo	facundo	facundo	fa:cundum
-	féculent	fecolento	feculento	feculento	faeculentum
-	-	feneratore	-	-	faenera:to:rem
fân	foin	fieno	heno	feno	faenum
-	-	-	haya	faia	fa:geam
-	faine	faina	fuina	fuinha	fa:ginum
-	-	faldistorio	faldistorio	faldistório	faldisto:lium
-	fausser	falsare	falsar	falsar	falsa:re
faimă	fameux	fama	fama	fama	fa:mam
flămând	-	-	jamelgo	-	fame:licum
-	-	-	-	famigerado	fa:migera:tum
faimos	fameux	famoso	famoso	famoso	fa:mo:sum
-	-	famulo	fámulo	fâmulo	famulum
-	-	farro	-	farelo	far
-	farcir	farcire	hartar	fartar	farci:re
făinos	-	farinoso	-	farinhoso	fari:no:sum
-	-	fragno	-	-	farneum
-	-	farnia	-	-	farnum
-	-	farragine	herrén	farragem	farra:ginem
-	-	farro	-	farro	farreum
-	-	-	harto	farto	fartum
-	fascine	-	-	-	fasci:nam
fascina	fasciner	affascinare	fascinar	fascinar	fascina:re
-	-	fascino	-	fascínio	fascinum
fâșioară	fasciole	fasciola	-	fascíola	fasciolam
fascie	faix	fascio	haz	feixe	fascem
-	fâcher	fastidire	hastiar	-	fasti:di:re
-	fastidieux	fastidioso	hastioso	fastioso	fasti:dio:sum
-	-	fastidio	hastío	fastio	fasti:dium
-	-	-	fastigio	fastígio	fasti:gium
-	faste	fasto	fasto	fasto	fa:stum
-	-fesser	-fessare	-fesar	-fessar	fate:ri:
-	-	-	fatídico	-	fa:tidicum
-	fatiguer	faticare	fatigar	fatigar	fati:ga:re
-	-	fato	hado	fado	fa:tum
-	-	fauci	fauces	fauce	fauce:s
-	-	fausto	fausto	fausto	faustum
-	fauteur	-	-	-	fauto:rem
-	-	foce	hoz	foz	faucem
favoare	faveur	favore	favor	favor	favo:rem
fag	favus	favo	havo	favo	favum
-	fécond	fecondo	fecundo	-	fe:cundum
-	félicité	felicità	felicidad	felicidade	fe:li:cita:tem
ferice	-	felice	feliz	feliz	fe:li:cem
-	félon	fellone	felón	-	fella:re
femelă	femelle	-	-	-	fe:mellam
femeie	femme	femmina	fémina	fêmea	fe:minam
-	féminin	femminino	femenino	feminino	fe:mini:num
-	fémoral	femorale	femoral	femoral	femora:lem
-	fémur	femore	fémur	-	femur
fereastră	-	finestra	fenestra	fenestra	fenestram
fenicul	fenouil	finocchio	hinojo	funcho	fe:nuculum
fiară	-	fiera	fiera	fera	feram
-	-	-	-	feral	fe:ra:lem
-	-	feretro	féretro	féretro	feretrum
ferie	foire	feria	feria	féria	fe:ria:s
feri	férir	ferire	herir	ferir	feri:re
-	fierté	ferità	-	-	ferita:tem
fermentație	fermentation	fermentazione	fermentación	fermentação	fermenta:tio:nem
-	ferment	fermento	-	-	fermentum
-	-	fermio	-	-	fermium
-	-	-	herramienta	ferramenta	ferra:mentum
fierar	-	ferraio	herrero	ferreiro	ferra:rium
-	-	ferrato	-	ferrado	ferra:tum
-	-	ferreo	-	-	ferreum
-	-	ferrugine	herrugento	ferrugem	ferru:ginem
-	férule	-	férula	-	ferulam
-	fier	fiero	fiero	-	ferum
fierbe	-	fervere	hervir	ferver	ferve:re
-	-	-	-	festinação	festi:na:tio:nem
-	-	festinare	festinar	-	festi:na:re
festivitate	festivité	festività	festividad	festividade	fe:sti:vita:tem
-	festif	festivo	festivo	festivo	festi:vum
-	fétu	-	-	-	festu:cam
-	fête	festo	-	festo	fe:stum
-	-	fetere	heder	feder	fe:te:re
-	fétide	fetido	fétido	fétido	fe:tidum
făta	-	-	jedar	-	fe:ta:re
-	-	fetore	hedor	fedor	fe:to:rem
feudă	-	-	feudo	feudo	feudum
fibulă	fibule	fibula	hebilla	fíbula	fi:bulam
ficțiune	fiction	finzione	ficción	ficção	fictio:nem
-	figue	fico	-	figo	fi:cum
fidel	féal	fedele	fiel	fiel	fide:lem
fidelitate	féauté	fedeltà	fidelidad	-	fide:lita:tem
-	foi	fede	fe	fé	fidem
-	fier	fidare	fiar	fiar	fi:dere
-	-	fiducia	hucia	-	fi:du:ciam
-	-	fido	fido	-	fi:dum
-	ficher	ficcare	hincar	ficar	fi:gere
figură	figure	figura	figura	figura	figu:ram
-	-	filiale	filial	-	fi:lia:lem
fiastru	-	figliastro	hijastro	filhastro	fi:liastrum
-	-	-	helecho	feto	filictum
-	filleul	figliolo	hijuelo	filhó	fi:liolum
frâmbiat	-	fimbriato	-	fimbriado	fimbria:tum
-	-	-	fimeto	-	fime:tum
-	-	-	fimícolo	-	fimicolum
-	-	fimo	fimo	-	fimum
-	-	finalità	finalidad	finalidade	fi:na:lita:tem
-	fendre	fendere	hender	fender	findere
-	fin	fine	fin	fim	fi:nem
-	-finition	-finizione	-finición	-finição	fi:ni:tio:nem
fi	-	fire	-	-	fieri:
-	fermeté	-	-	-	firmita:tem
ferm	ferme	fermo	firme	firme	firmum
fiscă	-	fisco	fisco	fisco	fiscum
-	fission	fissione	fisión	fissão	fissio:nem
-	-	-	-	flabelo	fla:bellum
flaur	-	-	-	-	fla:brum
-	flaccide	-	-	-	flaccidum
-	flache	fiacco	-	-	flaccum
-	-	-	-	flagício	fla:gitium
-	flairer	flagrare	flagrar	cheirar	flagra:re
-	-	-	-	flâmine	fla:minem
flamă	flamme	fiamma	llama	chama	flammam
-	-	-	frasco	frasco	flasco:nem
-	-	fiato	flato	flato	fla:tum
-	faible	fievole	feble	-	fle:bilem
-	fléchir	flettere	flecter	flectir	flectere
-	-	flessibilità	flexibilidad	-	flexibilita:tem
-	flexion	flessione	flexión	flexão	flexio:nem
-	-	flesso	-	-	flexum
flocos	-	fioccoso	-	flocoso	flocco:sum
-	fleurir	fiorire	florear	florir	flo:re:re
-	-	-	florecer	-	flo:re:scere
-	floribond	-	-	-	flo:ribundum
florid	floride	florido	flórido	flórido	flo:ridum
-	florilège	florilegio	-	-	flo:rilegium
-	-	-	flósculo	flósculo	flosculum
-	flux	fiotto	-	-	fluctum
-	-	fluitare	-	-	fluita:re
-	-	fiume	-	flume	flu:men
-	fluer	fluire	fluir	fluir	fluere
fluvial	fluvial	fluviale	fluvial	fluvial	fluvia:lem
fluviu	fleuve	-	-	-	fluvium
focar	foyer	focaia	hoguera	fogueira	foca:rium
-	fouir	-	foder	-	fodere
-	-	fedifrago	-	-	foedifragum
-	-	fedo	feo	feio	foedus
foios	-	foglioso	hojoso	folhoso	folio:sum
foaie	feuille	foglia	hoja	-	foliam
înfuleca	-	-	holgar	folgar	follica:re
folcel	follicule	follicolo	hollejo	-	folliculum
-	-	fomento	fomento	fomento	fo:mentum
-	fonts	fonte	fuente	fonte	fontem
fântână	fontaine	fontana	hontana	fontana	fonta:nam
-	-	forense	-	-	fore:nsem
-	foire	-	-	esfoira	foriam
formă	forme	forma	horma	forma	fo:rmam
-	fromage	formaggio	formaje	-	fo:rma:ticum
furnica	fourmiller	-	-	formigar	formi:ca:re
-	-	formicola	-	-	formi:culam
-	-	-	-	formidoloso	formi:dulo:sum
frumos	formeux	formoso	hermoso	formoso	fo:rmo:sum
-	-	fornacchia	-	fornalha	forna:culam
-	fournaise	fornace	hornacho	-	forna:cem
-	fornicateur	fornicatore	-	-	fornica:to:rem
-	forniquer	fornicare	fornicar	fornicar	fornica:ri:
-	-	-	fórnix	fórnice	fornicem
-	forer	forare	horadar	furar	fora:re
fortifica	fortifier	fortificare	fortificar	fortificar	fortifica:re
foarte	fort	forte	fuerte	forte	fortem
-	fortitude	fortitudine	fortitud	-	fortitu:dinem
-	-	fortuito	fortuito	-	fortui:tum
for	for	foro	foro	foro	forum
fosă	fosse	fossa	huesa	fossa	fossam
sat	fossé	fossato	fosado	-	fossa:tum
-	-	fiosso	-	-	fossulam
-	fovéal	-	-	-	fovea:lem
-	-	-	fragoso	-	frago:sum
-	-	-	-	cheirar	fra:gra:re
-	français	francese	francés	francês	france:nsem
frânge	-	frangere	frangir	franzir	frangere
-	-	fratello	-	-	fra:tellum
-	fraternel	fraternal	fraternal	fraternal	fra:terna:lem
-	fraternité	-	fraternidad	fraternidade	fra:ternita:tem
fratern	-	fraterno	fraterno	fraterno	fra:ternum
-	-	-	fraxíneo	fraxíneo	fraxineum
frasin	frêne	frassino	fresno	freixo	fraxinum
freamăt	-	fremito	frémito	frêmito	fremitum
-	frémir	fremere	fremir	fremir	fremere
-	-	-	fresar	-	frendere
-	-	frenare	frenar	-	fre:na:re
frecvent	fréquent	frequente	frecuente	frequente	frequentem
-	fréquenter	frequentare	-	-	frequenta:re
fricțiune	friction	frizione	fricción	fricção	frictio:nem
frigiditate	frigidité	frigidità	frialdad	-	fri:gidita:tem
frigid	froid	freddo	frío	frio	fri:gidum
frige	frire	friggere	freír	frigir	fri:gere
-	-	fringuello	-	-	fringillam
-	-	frondoso	frondoso	frondoso	frondo:sum
-	frontal	frontale	frontal	frontal	fronta:lem
-	fronton	frontone	frontón	frontão	fronto:nem
-	fructueux	fruttuoso	fructuoso	frutuoso	fructuo:sum
fruct	fruit	-	fruto	fruto	fru:ctum
-	-	-	fruición	-	fruitio:nem
-	-	fruire	fruir	fruir	frui:
-	-	frusta	frusta	-	frustam
-	-	-	-	frútice	fruticem
-	-	-	-	fruticeto	frutice:tum
-	-	-	-	fruticoso	frutico:sum
-	-	fuco	-	-	fu:cum
fugaci	fugace	fugace	fugaz	fugaz	fuga:cem
fuga	-	fugare	fugar	fugar	fuga:re
-	fulcrum	fulcro	fulcro	fulcro	fulcrum
fulger	-	fulgere	fulgir	fulgir	fulge:re
-	-	folgore	fulgor	-	fulgo:rem
fulger	foudre	folgore	-	-	fulgur
fulgera	fulgurer	folgorare	fulgurar	fulgurar	fulgura:re
-	foulque	folaga	fúlica	-	fulicam
funingine	fuligine	fuliggine	hollín	fuligem	fu:li:ginem
-	foulon	-	-	-	fullo:nem
-	fulminer	fulminare	fulminar	-	fulmina:re
-	-	fulvo	fulvo	fulvo	fulvum
-	-	fumaiolo	-	-	fu:ma:riolum
fumega	fumiger	affumicare	humear	fumegar	fu:miga:re
-	fumeux	fumoso	humoso	fumoso	fu:mo:sum
-	fronde	fionda	-	-	fundam
fundament	fondement	fondamenta	fundamento	fundamento	funda:mentum
-	fondateur	fondatore	fundador	fundador	funda:to:rem
-	-	-	fundíbulo	fundíbulo	fundibulum
funebru	funèbre	funebre	fúnebre	fúnebre	fu:nebrem
funerar	funéraire	funerario	funerario	funerário	fu:nera:rium
-	-	funeratizio	-	-	fu:nera:ti:cium
-	-	funereo	-	funéreo	fu:nereum
-	funeste	funesto	funesto	-	fu:nestum
-	-	fungere	fungir	-	fungi:
-	fongueux	fungoso	hongoso	fungoso	fungo:sum
-	funicule	funicolo	funículo	funículo	fu:niculum
funie	-	fune	-	-	fu:nem
fur	furet	furetto	hurón	furão	fu:rem
furcea	-	-	-	-	furcillam
-	-	forfora	-	-	furfurem
-	furibond	furibondo	furibundo	furibundo	furibundum
furios	furieux	-	furioso	furioso	furio:sum
fura	fureur	furore	furor	furor	fu:ra:ri:
furtiv	furtif	furtivo	furtivo	furtivo	fu:rti:vum
furt	-	furto	hurto	furto	fu:rtum
furuncul	furoncle	foruncolo	furúnculo	furúnculo	fu:runculum
-	-	fiocina	-	-	fuscinam
-	-	-	fusta	fusta	fustam
-	fustiger	fustigare	hostigar	fustigar	fu:sti:ga:re
fuște	fût	fusto	fuste	fuste	fu:stem
fute	futre	fottere	joder	foder	futuere
-	futution	-	-	-	futu:tio:nem
-	jatte	gavetta	gaveta	gaveta	gabatam
-	jais	-	-	-	gaga:te:n
galben	jaune	giallo	-	-	galbinum
-	-	-	gálea	-	galeam
-	galène	galena	galena	-	gale:nam
-	-	galero	galero	galero	gale:rum
-	galle	galla	galla	galha	gallam
-	-	-	gallego	galego	gallaecum
găleată	-	galletta	galón	-	galletam
-	-	gallicinio	-	-	gallicinium
găinaț	-	-	-	-	galli:na:ceum
-	-	gallo	gallo	galo	gallum
-	jambe	gamba	-	-	gambam
-	-	angamo	-	-	gangamon
-	-	-	gañir	ganir	ganni:re
-	-	-	ganar	gado	gana:re
-	-	garrire	garrir	garrir	garri:re
-	-	garrulo	gárrulo	-	garrulum
-	-	-	-	garo	garum
-	gaz	-	-	-	gasem
-	-	gastaldo	-	-	gastaldum
-	gâter	-	-	-	gasterem
-	gaudir	godere	gozar	gozar	gaude:re
-	-	gaudio	gozo	gozo	gaudium
-	geler	gelare	helar	gelar	gela:re
ger	gel	gelo	hielo	gelo	gelu:
-	jumeau	gemello	gemelo	gémeo	gemellum
-	-	geminazione	geminación	geminação	gemina:tio:nem
-	-	geminare	geminar	geminar	gemina:re
geamăt	-	gemito	gemido	gemido	gemitum
gemă	gemme	gemma	gema	gema	gemmam
-	gemmule	gemmula	-	gêmula	gemmulam
geană	-	-	-	-	genam
-	genêt	-	genista	giesta	genestam
-	-	genitrice	-	-	genetri:cem
-	génial	geniale	genial	genial	genia:lem
-	-	genitivo	-	genitivo	geniti:vum
-	gentil	gentile	gentil	gentio	genti:lem
-	-	gentilità	gentilidad	-	genti:lita:tem
gen	genre	genere	género	género	genus
geografie	géographie	geografia	geografía	geografia	ge:ographiam
-	géographique	-	geográfico	-	geo:graphicum
-	-	-	geógrafo	-	geo:graphum
-	-	geometria	geometría	-	geo:metriam
germanic	germanique	germanico	germánico	germânico	germa:nicum
-	-	-	hermandad	irmandade	germa:nita:tem
-	germain	germano	hermano	mano	germa:num
germen	germe	germe	germen	germe	germen
-	gérer	-	gerer	gerir	gerere
gerunziu	-	gerundio	gerundio	gerúndio	gerundium
-	gestion	-	gestión	-	gesti:re
gușă	gosier	gozzo	-	-	geusia:s
gheb	-	gibbo	giba	geba	gibbum
gheață	glace	ghiaccio	-	-	glaciem
-	glaïeul	giaggiolo	-	-	gladiolum
gladium	glaive	ghiado	gladio	gládio	gladium
glandulos	-	-	glanduloso	glanduloso	glandulo:sum
ghindă	gland	ghianda	-	lande	glandem
-	-	ghiaia	llera	-	gla:ream
-	-	ghiaioso	-	-	gla:reo:sum
-	-	-	latir	-	glatti:re
glauc	glauque	glauco	glauco	glauco	glaucum
-	loir	ghiro	lirón	-	gli:rem
-	glousser	chiocciare	-	-	glo:ci:re
-	-	gloriare	gloriar	-	glo:ria:ri:
-	-	gloriosissimo	gloriosísimo	-	glo:rio:sissimum
-	-	glossa	glosa	glosa	glossam
-	-	glottide	-	-	glo:ttidem
-	glu	glutine	-	-	glu:ten
-	-	-	glutir	-	glutti:re
-	glouton	ghiottone	glotón	glutão	glutto:nem
-	goujon	gobione	gobio	-	go:bium
-	gond	-	gonce	gonfo	gomphum
-	-	gonorrea	-	-	gonorrhoeam
-	-	-	goldre	-	go:rȳton
-	grabat	-	-	grabato	graba:tum
-	gracile	gracile	grácil	-	gracilem
-	grolle	gracchia	graja	gralha	gra:culam
graur	grolle	-	grajo	gralho	gra:culum
grad	grade	grado	grado	grado	gradum
-	gramen	-	grama	grama	gra:men
-	-	gramigna	gramíneo	gramíneo	gra:mineum
-	-	-	gramatical	gramatical	grammatica:lem
grânar	grenier	granaio	granero	-	gra:na:rium
granată	grenade	granato	granado	granado	gra:na:tum
-	grand	grande	grande	grande	grandem
grindină	-	grandine	granizo	granizo	grandinem
grâu	grain	grano	grano	grão	gra:num
-	greffier	-	-	-	graphia:rium
-	greffe	-	garfio	garfo	graphium
-	-	-	-	grassar	grassa:ri:
-	gratifier	-	-	gratificar	gra:tifica:ri:
grațios	gracieux	grazioso	gracioso	gracioso	gra:tio:sum
-	-	-	gratitud	gratidão	gra:titu:dinem
-	gratuit	gratuito	gratuito	gratuito	gra:tui:tum
-	-	grato	grado	grado	gra:tum
gravid	gravide	gravido	grávido	grávido	gravidum
gravitație	gravitation	gravitazione	gravitación	gravitação	gravita:tio:nem
-	grever	gravare	gravar	-	grava:re
-	-	grembo	gremio	-	gremium
-	grégaire	gregge	grey	grei	gregem
-	-	-	-	groma	gro:mam
-	grumeau	-	-	-	gru:mulum
grum	grumeau	grumo	grumo	grumo	gru:mum
-	-	gronda	-	-	grundam
-	grogner	grugnire	gruñir	grunhir	grunni:re
-	griffon	grifo	grifo	grifo	gryphem
-	gouvernail	-	-	-	guberna:culum
guvernator	-	governatore	-	-	guberna:to:rem
-	-	governatrice	-	-	guberna:tri:cem
gură	gueule	gola	gula	-	gulam
-	-	gonna	-	-	gunnam
-	gourd	-	gordo	gordo	gurdum
-	gustation	gustazione	gustación	gustação	gusta:tio:nem
gust	goût	-	gusto	gosto	gustum
-	-	gotto	-	-	guttum
-	gypse	gesso	yeso	-	gypsum
-	gyrer	girare	girar	girar	gȳra:re
abil	habile	abile	hábil	hábil	habilem
abilitate	habilité	abilità	habilidad	habilidade	habilita:tem
-	habiliter	-	-	-	habilita:re
-	habitation	abitazione	habitación	habitação	habita:tio:nem
-	habiter	abitare	habitar	habitar	habita:re
-	habituel	abituale	habitual	habitual	habitua:lem
-	habitude	-	-	-	habitu:dinem
-	habit	abito	hábito	hábito	habitum
ied	-	-	-	-	haedum
-	-	ematite	-	-	haemati:te:n
-	-	-	herer	-	haere:re
-	hérétique	eretico	hereje	herege	haereticum
-	hésiter	esitare	hesitar	hesitar	haesita:re
-	-	alito	hálito	-	ha:litum
-	-	alluce	-	hálux	hallum
-	-	-	haríolo	haríolo	hariolum
-	harpe	-	-	-	harpe:n
-	-	aruspice	harúspice	-	haruspicem
-	-	asta	asta	hasta	hastam
-	-	-	haurir	haurir	hauri:re
-	hebdomadier	ebdomadario	hebdomadario	-	hebdomada:rium
-	-	edima	-	-	hebdomadem
-	ébène	ebano	-	ébano	hebenum
-	hébété	ebete	-	-	hebetem
-	hébéter	-	-	-	hebeta:re
-	-	ebreo	hebreo	hebreu	hebraeum
-	-	alzaia	-	-	helcium
-	-	elio	-	-	he:lium
migrenă	migraine	emicrania	migraña	hemicrania	he:micra:niam
-	-	-	hepático	-	he:paticum
erbacee	herbacé	erbaceo	herbáceo	herbáceo	herba:ceum
ierbar	herbier	erbario	herbario	herbário	herba:rium
ierbos	herbeux	erboso	herboso	herboso	herbo:sum
ereditate	hérédité	eredità	heredad	herdade	he:re:dita:tem
eredita	-	-	heredar	-	he:re:dita:re
-	-	eremo	yermo	ermo	here:mum
erede	hoir	erede	-	-	he:re:dem
-	héros	eroe	héroe	herói	he:ro:em
-	-	-	hesterno	hesterno	hesternum
-	hivernal	invernale	hibernal	hibernal	hi:berna:lem
-	hiémal	iemale	hiemal	hiemal	hiema:lem
-	hiérarque	gerarca	jerarca	-	hierarcham
